barcode,product_name,brands,categories,ingredients_text
8901414006508,Bikano Chana Masala,,,
8901414006515,Chana Pataka,,,
8901414006706,Bikano papad,,,
8901414008519,Lajawab Mixture,Bikano,,
8901414008588,Bikano lajawab mixture 500g  (sys),,,
8901414008595,Bikano lajawab mixture 250g(22),,,
8901414008649,Bikano paneer bhujia,Bikano,snacks,
8901414008663,Boondi laddu,,,
8901414010093,Bikano dry fruit mixture 250g (20),,,
8901414010475,Bikano navaratna,,,
8901414010499,Bikano tasty 220g,,,
8901414010611,www BIKANERVALA Matar Para Crispy Salty Snacks of,,,
8901414014343,Patisa,,,
8901414014947,Kurkuri Bhujia,Bikano,,
8901414015258,Matar Masala,Bikano,,
8901414015333,bikano papad amritsari,,,
8901414015500,Shahid mixture,,,
8901414015517,Shahi Mixture,Bikano,,
8901414015524,Bikano shahi mixture 1kg,Bikano,,
8901414015562,nan,,,
8901414015609,Хркстящая пряная смесь All in one,Bikano,,
8901414016392,All Time Mixture,Bikano,,
8901414016408,Bikano all time mixture 250g(25),,,
8901414016484,All In One Crunchy Spicy Mix,Bikani,,
8901414018204,Ramadana chikki,,,
8901414023772,nan,,Mouth freshner,
8901414024731,Garlic Tandori Naan,Bikano,,
8901414024762,Tandoori Naan,Bikano,,
8901414026421,Besan Burfi,,,
8901414028234,nan,,,
8901414028265,crunchy munchy,bikano,,
8901414030244,Chana Dal (Snack),Bikano,,
8901414031845,Bikano plain bhujia,,,
8901414032491,Chana almond bite,,,
8901414034853,Bhakar Badi мини-рулеты с начинкой из нутовой муки с солью,Bikano,"закуски, соленые-закуски, аппетаизеры, соленое-печенье",
8901414034884,Methi matthi,,,
8901414035027,chatak masala,bikano,,
8901414035034,tangy tomato,bikano,,
8901414035041,Bikano chips,,,
8901414037465,Kaju Pista Cookies,Bikano,,
8901414037519,Premium coconut cookies,,,
8901414037540,Premium Almond Cookies,,,
8901414038486,Bikano karake peanuts,bikano,,
8901414039773,nan,,Sweet,
8901414040465,Bean Laddu,Bikano,,
8901414040496,Chana Almond Bite,Bikano,,
8901414040984,Bikano Tasty Saga,,,
8901414041981,Amritsari kulcha,,,
8901414042117,Garlic Tandoori Naan,Bikano,,
8901414042124,Tandoori Naan,Bikano,,
8901414042162,Aloo Paratha,Eat Easy,,
8901414042179,Paratha,Bikano,,
8901414042209,Dal Makhani,Bikano,,
8901414042254,Veg Dum Biryani,Bikano,,
8901414042278,Aloo Tikki,Bikano,,
8901414042308,Punjabi Samosa,BIKANO,,
8901414042322,Malai Kofta,Bikano,,
8901414042384,Milk Cake,Bicano,,
8901414042889,nan,,,
8901414043411,Bikano Diet Chidwa,,,
8901414043657,Chips tangy tomato,,,
8901414043879,nan,,,
8901414043916,Palak Paneer,,,
8901414043923,Matar Paneer,,,
8901414043930,Chole curry,Bikano,,
8901414043947,Dal Tadka,,,
8901414044487,bikano papad jeera,,,
8901414048102,nan,,,
8901414048201,Bikano besan laddo 400g,,,
8901414048294,Panjeeri Laddu (Sweetened Wheat Flour Balls with nuts,Bikano,Indian Sweets,
8901414048485,Shahi mixture Bikano,,,
8901414049451,Kesar petha,,,
8901414054608,Garlic Tandoori Naan,Bikano,,
8901414054936,Bombay mixture,,,
8901414055124,Roasted Peanuts - Barbeque,Bikano,,
8901414057074,Khatti Meethi BIKANERVALA D पत्र Kachori www BIKAN,,,
8901414057494,Crunchy Munchy Sweet Chilli,Bikano,,
8901414057920,boondi,bikano,,
8901414058255,bikano Rasgulla,,,
8901414058286,Bikano whole pack,,,
8901414058316,Dry Fruit Kachori,Bikanerwala,,
8901414058392,Assorted Biscuit Selection (Jeera),Bikano,,
8901414060678,Bikano combo pack,bikano,,
8901414061163,teekha mixture,bikano,,
8901422000253,Musaji,,,
8901425000311,nan,,It's 🤪 crayon,
8901425030042,Camlin whiteboard marker,Camlin,,
8901425038161,camel paste,camel,,
8901425052228,camlin SMOOTHER & BRIGHTER PAGES,,,
8901435000486,Fresh one Tissues,,,
8901435009656,Fresh ones wips 2/22,,,
8901435014056,HAND SHIELD,,,
8901435014223,white knight facial tissues red,,,
8901439000215,Morton pineapple slices,Morton,Pineapple in syrup,
8901439001687,Corn flakes,,,
8901440000211,Asafetida Powder,Eastern,,
8901440000402,Tamarind 200g,Eastern,,
8901440000419,Eastern Tamarind,Eastern,,
8901440001102,Eastern Coconut oil,Unknown Brand,,
8901440001126,Gingelly Oil,,,
8901440001133,Easterm COCONUT OIL زيت جوز الهند في ١٥ مل ١٣٥ سعرة حرارية و في ١٠٠ مل ٩٠٠ سعرة حرارية,,,
8901440001171,Coconut milk powder,,,
8901440001188,Lait de coco en Poudre coconut milk powder,,,
8901440001294,Matta Rice,,,
8901440002253,Easter idli podi,,,
8901440002376,Easter tuvr dal,,,
8901440003373,nan,,,
8901440011026,Biryani masala,,,
8901440011101,Chicken Masala Spice Mix,Eastern,,
8901440011200,nan,,,
8901440011248,Garam Masala,Eastern,,
8901440011262,Tandoori Spice Mix,Eastern,,
8901440011378,eastern chukku kappi,coffe,,
8901440011439,Chicken Fry Masala,Eastern,,
8901440011446,Mutton Masala,Eastern,,
8901440011453,Eastern Vegetable Masala,,,
8901440011460,chiken Biryani,,,
8901440011477,mutton Biryani,,,
8901440012023,nan,,,
8901440013044,Sambar powder,Eastern,,
8901440013372,Garam Masala,,,
8901440013792,Eastern Mutton Masala,Eastern,,
8901440021018,8901440021018,,,
8901440021032,Coriander Powder,Eastern,,
8901440021056,Turmeric Powder,Eastern,,
8901440021087,Black pepper powder,,,
8901440021094,Eastern cumin powder 100gm,,,
8901440021131,Kashmiri Chilli,Eastern,,
8901440021292,Black Pepper Powder,Eastern,,
8901440021353,Kashmiri Chilli,Eastern,,
8901440022039,nan,,,
8901440022091,nan,,,
8901440023258,Eastern cumin powder,Unknown Brand,,
8901440023432,Eastern Kashmiri Chilli Powder,Eastern,,
8901440023463,Cumin Powder,Eastern,"Pflanzliche Lebensmittel und Getränke, Pflanzliche Lebensmittel, Gewürzmittel, Gewürze, Kümmel, en:Ground cumin seeds",
8901440023739,Eastern Kashmiri Chilli,Eastern,,
8901440031024,tender mango pickle,,,
8901440031048,eastern gooseberry pickle,,,
8901440031055,Lime pickle,Eastern,,
8901440031079,Garlic pickle,,,
8901440031086,nan,,,
8901440031390,Kadumanga,Eastern,,
8901440100973,Roasted Rice Powder,Eastern,,
8901440200048,nan,,,
8901440200949,Eastern Madras sambar power 100g,,,
8901440201182,Eastern Garam Masala 100,100g,,
8901440201212,Berry hills white oats,Berry Hills,,
8901440202745,Chicken masala,Easten,,
8901440203421,Palada mix eastern  India.,,,
8901440203544,Eastern meat Masala100g,,,
8901440205647,Super garam masala,Eastern,,
8901440206293,Meat ularthu masala 100gm,,,
8901440206309,Eastern  chilli chicken masala,,,
8901440206859,Beef Ularthu Masala,Eastern,en:spices,
8901440206897,Kabsa masala,,,
8901440208457,kabsa spice mix,eastern,,
8901440209348,Chicken Masala,Easteen,,
8901440209355,Meat Masal,Eastern,Kruiden/specerijenmengsel,
8901440209379,eastern pickle powar,,,
8901440209386,Fish masala,,,
8901440209393,Sambar Powder,Eastern,,
8901440209416,Egg Masala Powder,Eastern,,
8901440209423,Curry Powder,Eastern,,
8901440209768,مسحوق الفلفل الاسود,,,
8901440210788,coriander powder,,,
8901440210795,Turmeric Powder,Eastern,,
8901440211914,8901440211914,,,
8901440212010,Bombay biryani,,,
8901440214403,Chicken 64 Masala,Eastern,,
8901440217909,Crushed chilli,,,
8901440218494,ايستي قوه شاي اسود,,,
8901440218944,Eastea Harmony black Tea 200g,,,
8901440218951,Eastea Harmony Black Tea,,,
8901440219019,Tea,Eastea,"Plant-based foods and beverages, Beverages, Hot beverages, Plant-based beverages, Teas",
8901440219323,Curry Powder,Eastern,,
8901440220756,Shawarma Spices 2yrs prod,Eastern,,
8901440220763,eastern bbq spices,,,
8901440221050,nan,,,
8901440221708,Chicken Masala,,,
8901440221715,بهارت مشكل,,,
8901440221722,8901440221722,,,
8901440221739,8901440221739,,,
8901440221890,Onion Powder,Eastern,,
8901440221906,Ginger powder 2yrs prod,,,
8901440221999,Eastern Garlic Powder,,,
8901440222118,Spicy Chicken Masala,Eastern,,
8901440222132,Curry Powder 2yrs prod,Eastern,,
8901440222576,Kashmiri chilli,,,
8901440222798,Chili Pulver,,,
8901440223030,Garlic Ginger paste,Eastern,,
8901440223849,Chilli Powder,Eastern,,
8901440223863,Kashmiri Chili Powder,,,
8901440223887,Chill Powder,Eastern,,
8901440224044,Eastern Semiya Payasam Mix,,,
8901440224167,Eastern Parippu Payasam Mix,,,
8901440224297,Idli Ready Mix,Eastern,,
8901440256298,TURMERIC POWDER,Shahi DAAWAT,,
8901440256304,TURMERIC POWDER,Shahi DAAWAT,,
8901441010912,plain papad,,,
8901441011025,Lijjat udad papad,Lijjat,,
8901441011049,Lijjat papad,Lijjat,,
8901441011117,Papadam Neutral Ohne Fett Geröstet,Unknown Brand,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains spéciaux, Pains plats, Pappadums",
8901441012015,Garlic papads,Unknown Brand,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains spéciaux, Pains plats, Pappadums",
8901441013012,Pappadum Rote Chili 200 g Lijjat Indien,Unknown Brand,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains spéciaux, Pains plats, Pappadums",
8901441014019,Moong papad,Lijjat,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Breads,Flatbreads,Special breads,Papadum",
8901441017027,Lizzath punjabi masala papad,Unknown Brand,en:papadum,
8901444036193,Golden Shafe rice,,,
8901444060273,Mal bar taste,,,
8901444060365,Malabar Taste,,,
8901444087850,viva salt 1 kg,viva,,
8901444091642,gg,y,,
8901444095930,Nurto plus peanut butter 340g,,,
8901444095954,Creamy Peanut Butter,Nutro Plus,,
8901444114099,nan,,,
8901446000413,nan,,,
8901448000237,nan,,,
8901448303239,nan,,,
8901448902449,5much Chocolate Coated Wafer,,,
8901448902463,Milk More MILK WAFER,,,
8901448904054,ويفى بريك,,,
8901450000744,pour home,,,
8901450001772,nan,,,
8901450011955,nan,,,
8901450015076,Denver,,,
8901453000031,ROOH AFZA,,,
8901453000048,Sharbat rooh afza,,,
8901453000567,nan,,,
8901453000802,शरबत  ROOH AFZA,Hamdard,,
8901453000888,nan,,Honey,
8901453017213,gosanda,10/25,,
8901453040815,SAFI. NATURAL BLOOD PURIFIER 100ml,,Herbal medicine,
8901453040822,SAFI BLOOD PURIFIER,,,
8901453045926,Sualin,Hamdard,,
8901456000021,Roasted Crispies,,,
8901456000182,Chaakri Roasted Crispies,,,
8901462031552,nan,,Ghee,
8901463131848,nan,,,
8901463173459,Continental xtra coffee 200gm,,,
8901468114006,sesame oil,saptshakti,,
8901468114013,seasame oil,saptshakti,,
8901473442484,Chips,,,
8901483000315,Southwest Chipotle Sauce,Tify,,
8901483010512,Корнишоны маринованные,Big company,"Еда и напитки из растительного сырья, Еда из растительного сырья, Консервы, Продукты из фруктов или овощей, Консервы из растительных продуктов, Солёные или маринованные огурцы, en:Vegetable-based foods and beverages, Блюда из овощей, Консервированные овощи, Маринованные растительные продукты, en:vegetable-pickles, Маринованые огурцы, en:Gherkins, en:Pickled gherkins, Корнишоны маринованные",
8901483011960,"Gherkins, Premium Canadian Style Baby Dill",Tify,,
8901483112995,burger pickle,Tify,,
8901483912991,Sweet Relish,Tiffy,,
8901484010962,Tapioca stick,,,
8901484013895,vinegar,,,
8901491000161,Doritos,Doritos,,
8901491000192,Doritod cheese flavor,20rs,en:crisps,
8901491000291,nan,,,
8901491000444,kurkure combo pack,,,
8901491000659,cheetos,pepsico india,Chips and fries,
8901491001038,Lays Spanish Tomato Tango,Lay's,,
8901491001052,Lays salted Chips 30,Lay's,en:potato-crisps,
8901491001069,India’s Magic Masala 30,Lay's,"Snacks,Salty snacks,Appetizers,Crisps,Chips and fries",
8901491001076,American Style Cream and onion chips,Lay's,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre",
8901491001090,Doritos,Doritos,,
8901491001113,nan,Doritos,en:crisps,
8901491001120,Lays american style cream and onion,Lays,"Snacks, en:potato-crisps",
8901491001137,India's Magic Masala,Lay's,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps",
8901491001144,Maxx sizzling barbeque flavour,Lay's,,
8901491001168,Masala munch,,"Snacks, en:appetizers",
8901491001526,nan,Lay's,,
8901491001786,Wafers Style Salt with Pepper,Lay's,en:crisps,
8901491002097,Kurkure,,,
8901491002134,Gourmet Vintage Cheese & Paprika Chips,Lay's,,
8901491002141,Gourmet limed and cracked pepper chips,Lay's,en:potato-crisps,
8901491002301,kurkuri p,,,
8901491002356,Sizzling Hot Nacho,Doritos,,
8901491002363,Doritos,Unknown Brand,,
8901491002585,nan,Pepsico,,
8901491002608,nan,Pepsico,,
8901491002905,Kurkure,Unknown Brand,"Spiced-crunchy-puffcorn, en:appetizers",
8901491002950,Herby cheese Instant oats Quakers,Quakers,,
8901491003025,Dinamita Sizzling Hot,Doritos,"Snacks,Salty snacks,Appetizers,Chips and fries,Crisps",
8901491003162,8901491003162,chips,Light potato crisps,
8901491003186,Quaker otas,,,
8901491003193,Instant oats mixed berries,,,
8901491003216,nan,Lay's,,
8901491003339,nan,Lay's,,
8901491003414,Kurkure,Lehar,,
8901491003490,nan,Doritos,,
8901491003537,Cheetos Masala Balls,Cheetos,"Snacks, en:crisps",
8901491003681,PLAYZ PUFF BaLS Kurkure,20rs,,
8901491003803,Wafer Chip Red Chili Flavour,Lays,,
8901491003872,Lay's Korean Chilli Flavour,Lay's,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, en:potato-crisps",
8901491003896,Lays Korean chilli,Lay’s,,
8901491003919,Lay's Mexican Salsa Flavour Potato Chips,Lay's,,
8901491003933,Chips - Mediterranean Pizza Flavour,Lays,en:potato-crisps,
8901491100052,Doritos blue India,,,
8901491100076,Doritos jalapeno Salsa,,,
8901491100182,Las combi,,,
8901491100212,Olive And Greek Salad,Red Rock Deli,,
8901491100229,Basil Thai Sweet Chilli Wafers,Red Rock Deli,,
8901491100250,Lays,,,
8901491100267,Potato Chips,Lay's,Potato crisps,
8901491100342,Potato Chips,Lay's,,
8901491100366,Rolled Oats,Quaker,,
8901491103015,Tomato,,Vegetables,
8901491103060,Kurkure Hyderabadi Hungama,Kurkure,,
8901491103282,Cheetos,PepisCo India,en:corn-chips,
8901491103329,Kurkure NAUGHTY TOMATO,Kurkure,,
8901491103435,nan,,,
8901491103787,Flocon d'avoine pour poridg,"Pepsico, Quaker","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Flocons, Flocons de céréales, Flocons laminés, en:oat-flakes",
8901491104463,nan,,,
8901491104470,nan,,,
8901491304782,nan,,fr:chips,
8901491337052,kurkure puffcorn,Unknown Brand,,
8901491365666,Kurkure Puffcorn,Kurkure,,
8901491368339,Multigrain Curry&Herbs Flavour,kurkure,,
8901491400008,Uncle Chipps,"Uncle Chipps,frito-lay","Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Salty snacks,Appetizers,Chips and fries,Crisps,Potato crisps",
8901491400107,nan,Pepsico,en:crisps,
8901491502016,Classic Salted Potato Chips,Lay's,Potato crisps,
8901491502047,Spanish tomato tango,Lay's,"Alimentos y bebidas de origen vegetal,Alimentos de origen vegetal,Botanas,Cereales y patatas,Snacks salados,Aperitivos,en:Chips and fries,Chips fritos,Chips de patatas fritas",
8901491503044,Lays,Lay's,,
8901491504324,Lay's American Cream,fritolay,Fast food,
8901491702027,Oats,Quaker,en:rolled-oats,
8901491702188,Oats,Quaker,en:rolled-oats,
8901491702409,Quaker Oats,Quaker,en:rolled-oats,
8901491703055,Rolled Oat Flakes,Quaker,"Plant-based foods and beverages, Plant-based foods, Flakes, Rolled flakes, en:cereal-flakes",
8901491703628,Oatmeal with Apple & cinnamon,Quaker,,
8901491703635,Oatmeal with nuts,Quaker,,
8901491709446,Oats Multigrain,Quaker,Cereal flakes,
8901491981521,nan,Lay's,,
8901491981538,Lay’s Chile Limon,Lay’s,Snacks,
8901491981835,nan,Lay's,,
8901491982351,Lays ONION 20rs,Lays,en:crisps,
8901491982870,SHAREZ CrisP HERB & ONION FLAVOUR,Lay's,fr:chips,
8901491983136,nan,Lay's,,
8901491983150,Loading…,,,
8901491983198,MAXX MACHO CHILLI FLAVOUR,Lays,potato chips,
8901491983211,lays,Lay's,,
8901491990097,Doritos Sweet Chilli,Doritos,en:corn-chips,
8901491990219,Doritos,Doritos,en:corn-chips,
8901491990226,SWEET CHILL Dorites,10rs,,
8901493010236,"fruitomans,mix fruit jam",,,
8901493137711,Active dried yeast,Fruitomans,Yeast,
8901499001016,nan,,Food,
8901499006936,Kellogg's Chocos,Kellogg's,"Chocos, en:breakfast-cereals",
8901499007971,Chocos 675 g 2 ta,Kellogg's,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner",
8901499008015,Chocos,Kellogg's,,
8901499008138,Chocos Duet,Kellogg's,,
8901499008312,Kellogg's corn flakes real honey (12),Kellogg's,en:corn-flakes,
8901499008343,CornFlakes Almond Honey,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Extruded cereals,Extruded flakes,Corn flakes",
8901499008411,Muesli With 21% fruit & nuts,Kellogg’s,,
8901499008527,nan,Kellogg's,,
8901499008671,Kellogg's Corn Flakes - With Real Almond & Honey,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Extruded cereals,Extruded flakes,Corn flakes",
8901499008718,nan,,,
8901499008787,Cornflakes,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes,Extruded cereals,Extruded flakes,Corn flakes",
8901499009043,kelloggs chocos multigrain,Kellogg's,Breakfast cereals filled with chocolate,
8901499009135,Corn Flakes Original,Kellogg's,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Flocons, Flocons de céréales, Céréales extrudées, Flocons extrudés, Corn-flakes",
8901499009494,Oats Mango Strawberry,Kellogg's,,
8901499009500,8901499009500,Kellogg's,Baby/Infant Foods/Beverages Variety Packs,
8901499009654,nan,Kellogg's,Breakfast cereals,
8901499009661,Kellogg's corn flakes original,Kellogg's,en:corn-flakes,
8901499009722,Crunchy Granola Almonds and Cranberries,Kellogg’s,,
8901499009791,chocos Fills,Kellogg's,,
8901499009814,KELLOGG'S CORN FLAKES REAL ALMOND HONEY,KELLOGG'S,Corn flakes,
8901499009883,Kellags chocos 1.2kg,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals",
8901499010018,Kellogg's,,,
8901499010445,kellogg-s,Kellogg's,,
8901499010452,Kellogg's muesli crunchy fruit,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Cereals with fruits,Mueslis,Mueslis with fruits",
8901499010469,Kellogg's muesli nuts delight,Kellogg's,,
8901499010537,Granola - chocolate and almonds,Kelloggs,,
8901499010711,Kellogg'sCHOCOS,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, en:chocolate-cereals",
8901499010728,Kellogg's chocos,Kellogg's,en:breakfast-cereals,
8901499010735,nan,,,
8901499011039,Kellogg's Corn Flakes  Strawberry Puree,Kellogg's,"Cornflakes, en:corn-flakes",
8901499011176,kellogs froot loops,Kellogs,en:breakfast-cereals,
8901499011220,Kellogg's oats,Kellogg's,,
8901499011312,Kellogg's,Kellogg's,,
8901499011367,Chocos variety pack 7 packs,Kellogg's,en:breakfast-cereals,
